Date,ppt,tmean,tmax,tmin,J,PET,RA,q_cfs,q_m3day,q_m,q_mm
1991-06-01,0,13.94305231,22.4366461,5.449549816,152,1.242255503,41.28334075,5.5,13457.94393,0.0008027278565,0.8027278565
1991-06-02,0,19.52726036,27.62268487,11.4332113,153,1.428189772,41.34429617,5.2,12723.87426,0.0007589427007,0.7589427007
1991-06-03,0,15.36165799,22.69843411,8.026486163,154,1.209562017,41.4018912,5.1,12479.18437,0.0007443476487,0.7443476487
1991-06-04,0,14.82460637,21.27222296,8.377609555,155,1.117032966,41.45612553,4.9,11989.80459,0.0007151575448,0.7151575448
1991-06-05,0,15.34682526,22.51006396,8.184526122,156,1.197695943,41.50699908,4.7,11500.42481,0.000685967441,0.685967441
1991-06-06,0,15.42773825,23.96865334,6.887669248,157,1.312511893,41.554512,4.5,11011.04503,0.0006567773371,0.6567773371
1991-06-07,0,15.0871484,22.91030249,7.265067712,158,1.244584781,41.59866466,4.3,10521.66525,0.0006275872332,0.6275872332
1991-06-08,0,18.42135163,25.71757835,11.12563748,159,1.325116564,41.63945762,4.2,10276.97536,0.0006129921813,0.6129921813
1991-06-09,0,19.22621682,26.31784443,12.13556967,160,1.336612271,41.67689161,4.1,10032.28547,0.0005983971294,0.5983971294
1991-06-10,0,21.37416123,28.49566186,14.25267321,161,1.418333533,41.71096757,3.9,9542.905692,0.0005692070255,0.5692070255
1991-06-11,0,21.30731548,29.72634673,12.88941842,162,1.540590676,41.74168657,3.7,9053.525913,0.0005400169216,0.5400169216
1991-06-12,0,19.55876972,28.18317545,10.93569722,163,1.490519976,41.76904986,3.5,8564.146134,0.0005108268177,0.5108268177
1991-06-13,0,13.78308826,21.3366289,6.230502072,164,1.179948769,41.79305881,3.3,8074.766355,0.0004816367139,0.4816367139
1991-06-14,0,13.24407622,20.18565337,6.303422375,165,1.112384592,41.81371495,3.1,7585.386576,0.00045244661,0.45244661
1991-06-15,0,15.02433134,22.83833074,7.211330672,166,1.248417894,41.83101995,2.9,7096.006797,0.0004232565061,0.4232565061
1991-06-16,0,13.84734353,22.29329485,5.401952024,167,1.251816018,41.84497558,2.8,6851.316907,0.0004086614542,0.4086614542
1991-06-17,0,12.98999264,20.46092821,5.520601527,168,1.145699889,41.85558375,2.8,6851.316907,0.0004086614542,0.4086614542
1991-06-18,0,15.94441532,23.81864874,8.071633314,169,1.289310813,41.86284648,2.8,6851.316907,0.0004086614542,0.4086614542
1991-06-19,0,12.37539888,19.40784071,5.343896463,170,1.089692188,41.8667659,2.8,6851.316907,0.0004086614542,0.4086614542
1991-06-20,0,9.894012569,15.80526327,3.982820824,171,0.9169438427,41.86734425,2.8,6851.316907,0.0004086614542,0.4086614542
1991-06-21,0,11.51806837,19.64235068,3.393860551,172,1.137932427,41.86458388,2.8,6851.316907,0.0004086614542,0.4086614542
1991-06-22,0,12.86096058,20.53164997,5.190952286,173,1.156164625,41.85848724,2.8,6851.316907,0.0004086614542,0.4086614542
1991-06-23,0,14.08977361,20.67418372,7.506286836,174,1.113840886,41.84905687,2.8,6851.316907,0.0004086614542,0.4086614542
1991-06-24,0,11.61751418,17.1590638,6.076418255,175,0.9423424387,41.83629542,2.8,6851.316907,0.0004086614542,0.4086614542
1991-06-25,0,12.78584926,18.97348641,6.598772759,176,1.034908903,41.82020564,2.8,6851.316907,0.0004086614542,0.4086614542
1991-06-26,0,13.19469006,19.41793253,6.97291621,177,1.051229071,41.80079036,2.9,7096.006797,0.0004232565061,0.4232565061
1991-06-27,0,11.05356256,16.05772105,6.050537909,178,0.8770642214,41.77805253,2.9,7096.006797,0.0004232565061,0.4232565061
1991-06-28,2.52182472,12.16513621,17.78893213,6.542717039,179,0.9649937905,41.75199519,3.1,7585.386576,0.00045244661,0.45244661
1991-06-29,10.10655386,11.45515972,14.63746203,8.274705174,180,0.7081488609,41.72262147,3.3,8074.766355,0.0004816367139,0.4816367139
1991-06-30,0.4897131412,13.64137917,19.21852949,8.065756969,181,1.006820524,41.68993461,3.1,7585.386576,0.00045244661,0.45244661
1991-07-01,0,18.08202082,26.26112371,9.902976192,182,1.390361892,41.65393795,2.9,7096.006797,0.0004232565061,0.4232565061
1991-07-02,0,22.94999288,31.43993641,14.46125874,183,1.60713883,41.61463495,2.7,6606.627018,0.0003940664023,0.3940664023
1991-07-03,0,27.47779823,35.92807651,19.02792855,184,1.779752503,41.57202916,2.6,6361.937128,0.0003794713503,0.3794713503
1991-07-04,0,28.18945579,35.62511865,20.75480435,185,1.69382126,41.52612425,2.5,6117.247239,0.0003648762984,0.3648762984
1991-07-05,0,26.12913687,33.97262874,18.28762496,186,1.659699111,41.47692404,2.4,5872.557349,0.0003502812465,0.3502812465
1991-07-06,0,23.41099684,31.66378877,15.15959717,187,1.59512474,41.42443244,2.3,5627.86746,0.0003356861945,0.3356861945
1991-07-07,0,21.68982108,29.06316759,14.31754948,188,1.442832376,41.36865353,2.2,5383.17757,0.0003210911426,0.3210911426
1991-07-08,0,20.96945915,28.12397586,13.81588081,189,1.393347321,41.3095915,2.2,5383.17757,0.0003210911426,0.3210911426
1991-07-09,0,20.65497322,28.15187272,13.15863334,190,1.412612657,41.24725072,2.2,5383.17757,0.0003210911426,0.3210911426
1991-07-10,0,19.04482561,26.24470905,11.84595605,191,1.324251199,41.18163572,2.1,5138.487681,0.0003064960906,0.3064960906
1991-07-11,0,20.52105621,28.49747399,12.545486,192,1.44726898,41.11275119,2.1,5138.487681,0.0003064960906,0.3064960906
1991-07-12,0,21.42959856,29.32871714,13.53179665,193,1.471775737,41.04060204,2.1,5138.487681,0.0003064960906,0.3064960906
1991-07-13,0,21.69227168,29.76684401,13.61868108,194,1.495259335,40.96519337,2,4893.797791,0.0002919010387,0.2919010387
1991-07-14,0,18.4895469,25.854853,11.12478486,195,1.309760892,40.88653048,1.9,4649.107901,0.0002773059868,0.2773059868
1991-07-15,0,17.9058896,25.01546547,10.79774881,196,1.263548591,40.80461892,1.8,4404.418012,0.0002627109348,0.2627109348
1991-07-16,3.717358482,18.05478936,24.47423552,11.63587234,197,1.203183585,40.71946452,1.8,4404.418012,0.0002627109348,0.2627109348
1991-07-17,8.401577839,15.08085713,19.62459345,10.53758974,198,0.9262742985,40.63107334,1.9,4649.107901,0.0002773059868,0.2773059868
1991-07-18,0,17.33880092,23.77385704,10.90441056,199,1.175364525,40.53945176,2.1,5138.487681,0.0003064960906,0.3064960906
1991-07-19,1.743151419,20.27707684,28.55976865,11.99500412,200,1.441599702,40.44460647,2.1,5138.487681,0.0003064960906,0.3064960906
1991-07-20,0,20.15128769,26.4659086,13.8378445,201,1.251494906,40.3465445,2,4893.797791,0.0002919010387,0.2919010387
1991-07-21,0,19.76895311,26.52484112,13.01465303,202,1.278210872,40.24527325,1.9,4649.107901,0.0002773059868,0.2773059868
1991-07-22,0,21.32718386,28.6501712,14.00481686,203,1.382427608,40.14080051,1.9,4649.107901,0.0002773059868,0.2773059868
1991-07-23,0,22.96885734,30.44674052,15.49244193,204,1.451640227,40.03313448,1.8,4404.418012,0.0002627109348,0.2627109348
1991-07-24,0,21.76498474,28.15870556,15.37192841,205,1.299076614,39.92228382,1.7,4159.728122,0.0002481158829,0.2481158829
1991-07-25,0,18.629295,25.30546281,11.95408369,206,1.218750583,39.80825765,1.8,4404.418012,0.0002627109348,0.2627109348
1991-07-26,0,20.1815901,28.50762953,11.85603605,207,1.414886613,39.69106563,1.8,4404.418012,0.0002627109348,0.2627109348
1991-07-27,0,23.31552698,32.504159,14.12842238,208,1.604094706,39.57071793,1.7,4159.728122,0.0002481158829,0.2481158829
1991-07-28,0,24.68841593,32.97773022,16.40009992,209,1.569553276,39.44722531,1.7,4159.728122,0.0002481158829,0.2481158829
1991-07-29,0,25.16049913,33.1922361,17.12917059,210,1.557153752,39.32059914,1.6,3915.038233,0.000233520831,0.233520831
1991-07-30,0,25.41606862,33.54321531,17.29031485,211,1.570446801,39.19085145,1.6,3915.038233,0.000233520831,0.233520831
1991-07-31,0,25.97922843,34.72919849,17.23033048,212,1.645170303,39.05799492,1.6,3915.038233,0.000233520831,0.233520831
1991-08-01,0,20.95428711,29.91439447,11.99464948,213,1.468618954,38.92204299,1.6,3915.038233,0.000233520831,0.233520831
1991-08-02,0,19.74987752,27.43324665,12.06797614,214,1.312949362,38.78300984,1.7,4159.728122,0.0002481158829,0.2481158829
1991-08-03,0,20.66728748,27.92665405,13.40839025,215,1.302639044,38.64091044,1.7,4159.728122,0.0002481158829,0.2481158829
1991-08-04,0,20.73767766,27.77469705,13.7011435,216,1.280053631,38.49576061,1.6,3915.038233,0.000233520831,0.233520831
1991-08-05,0,18.55647494,25.0551991,12.05909948,217,1.155989924,38.34757704,1.6,3915.038233,0.000233520831,0.233520831
1991-08-06,0.002107569821,18.49081372,25.66523886,11.31785649,218,1.207627666,38.19637736,1.6,3915.038233,0.000233520831,0.233520831
1991-08-07,0,15.85660237,22.18696835,9.52678082,219,1.0478125,38.04218013,1.5,3670.348343,0.000218925779,0.218925779
1991-08-08,0,17.05198067,24.18845844,9.916047879,220,1.147284995,37.88500493,1.5,3670.348343,0.000218925779,0.218925779
1991-08-09,0,20.35025956,28.45921564,12.24171338,221,1.333045877,37.72487238,1.5,3670.348343,0.000218925779,0.218925779
1991-08-10,0,18.40254643,24.54754986,12.25808762,222,1.096427296,37.56180415,1.5,3670.348343,0.000218925779,0.218925779
1991-08-11,0,21.0428974,29.15510798,12.93076084,223,1.345693532,37.39582308,1.5,3670.348343,0.000218925779,0.218925779
1991-08-12,0,22.4475507,30.41587589,14.48113134,224,1.375616377,37.22695313,1.3,3180.968564,0.0001897356752,0.1897356752
1991-08-13,0,22.03885746,29.86637391,14.21286861,225,1.343352238,37.05521948,1.3,3180.968564,0.0001897356752,0.1897356752
1991-08-14,0,20.88164605,27.19070918,14.57353808,226,1.165500135,36.88064854,1.3,3180.968564,0.0001897356752,0.1897356752
1991-08-15,0,21.09985796,28.59307937,13.60822325,227,1.271179484,36.70326801,1.2,2936.278675,0.0001751406232,0.1751406232
1991-08-16,0,19.06322832,25.26274936,12.86478049,228,1.090345629,36.52310687,1.2,2936.278675,0.0001751406232,0.1751406232
1991-08-17,0,19.49215226,26.07282433,12.91300806,229,1.130726205,36.34019549,1.2,2936.278675,0.0001751406232,0.1751406232
1991-08-18,0,20.50038677,27.1768327,13.82498384,230,1.163763809,36.15456559,1.4,3425.658454,0.0002043307271,0.2043307271
1991-08-19,0,20.68372258,28.30683255,13.0621391,231,1.242966494,35.96625032,1.5,3670.348343,0.000218925779,0.218925779
1991-08-20,0,20.94991777,28.19841437,13.70241829,232,1.213963826,35.77528427,1.5,3670.348343,0.000218925779,0.218925779
1991-08-21,0.06158964018,20.76371789,28.64211513,12.88639421,233,1.252715957,35.5817035,1.5,3670.348343,0.000218925779,0.218925779
1991-08-22,0.1178525883,21.75608837,29.48951022,14.02360565,234,1.2660613,35.3855456,1.4,3425.658454,0.0002043307271,0.2043307271
1991-08-23,0,21.7571088,29.01951819,14.49528683,235,1.220054813,35.18684966,1.4,3425.658454,0.0002043307271,0.2043307271
1991-08-24,0,21.79627204,29.60367755,13.98886448,236,1.259042981,34.98565635,1.4,3425.658454,0.0002043307271,0.2043307271
1991-08-25,0,20.16673403,27.10758181,13.2264741,237,1.131612634,34.7820079,1.4,3425.658454,0.0002043307271,0.2043307271
1991-08-26,0,17.47295697,24.64208744,10.30529467,238,1.062110755,34.57594814,1.3,3180.968564,0.0001897356752,0.1897356752
1991-08-27,0,15.23137107,22.23407585,8.229270981,239,0.977104906,34.36752252,1.4,3425.658454,0.0002043307271,0.2043307271
1991-08-28,2.114079683,14.04811223,19.93696036,8.159792733,240,0.8586355343,34.15677811,1.5,3670.348343,0.000218925779,0.218925779
1991-08-29,2.101330692,16.76850681,21.91037871,11.62802776,241,0.8653955596,33.94376363,1.4,3425.658454,0.0002043307271,0.2043307271
1991-08-30,0,19.20928366,26.38870498,12.03087665,242,1.087878265,33.72852946,1.5,3670.348343,0.000218925779,0.218925779
1991-08-31,0.007235060151,19.14223964,26.39400776,11.89137848,243,1.084334989,33.51112763,1.5,3670.348343,0.000218925779,0.218925779
1991-09-01,0,19.53707686,27.31576873,11.75979282,244,1.127591005,33.29161182,1.4,3425.658454,0.0002043307271,0.2043307271
1991-09-02,0,20.02627134,27.25285266,12.8001594,245,1.093781185,33.07003741,1.3,3180.968564,0.0001897356752,0.1897356752
1991-09-03,0,23.93424454,33.09981634,14.76959354,246,1.349872823,32.84646143,1.3,3180.968564,0.0001897356752,0.1897356752
1991-09-04,0,25.50585418,34.25843806,16.75519097,247,1.35934678,32.62094256,1.2,2936.278675,0.0001751406232,0.1751406232
1991-09-05,0,26.68631608,34.63737102,18.7366092,248,1.32166586,32.39354116,1.1,2691.588785,0.0001605455713,0.1605455713
1991-09-06,0,24.99957918,33.33421487,16.6655462,249,1.292683351,32.16431922,1.1,2691.588785,0.0001605455713,0.1605455713
1991-09-07,0,18.8695947,25.58343006,12.15768101,250,0.9868418497,31.93334037,1.1,2691.588785,0.0001605455713,0.1605455713
1991-09-08,0,17.46328441,24.13555365,10.7924661,251,0.9391764693,31.70066986,1,2446.898895,0.0001459505194,0.1459505194
1991-09-09,0,17.48144332,25.17132676,9.792103612,252,1.001355036,31.46637455,1,2446.898895,0.0001459505194,0.1459505194
1991-09-10,0,16.31153802,24.36366125,8.261004038,253,0.9832346304,31.23052285,1,2446.898895,0.0001459505194,0.1459505194
1991-09-11,0,17.70363832,24.4282037,10.97973683,254,0.9281182031,30.99318476,0.98,2397.960918,0.000143031509,0.143031509
1991-09-12,0,19.70959855,27.62955762,11.7908168,255,1.055937675,30.75443178,0.97,2373.491929,0.0001415720038,0.1415720038
1991-09-13,0,21.13459025,29.35631048,12.91439831,256,1.108009652,30.51433692,0.93,2275.615973,0.000135733983,0.135733983
1991-09-14,0,19.96033527,28.22733897,11.69342222,257,1.069071245,30.27297465,0.93,2275.615973,0.000135733983,0.135733983
1991-09-15,0,20.64497303,29.5209801,11.77055349,258,1.118750425,30.03042088,0.91,2226.677995,0.0001328149726,0.1328149726
1991-09-16,0,23.59977367,32.69204011,14.50850606,259,1.209450539,29.7867529,0.88,2153.271028,0.000128436457,0.128436457
1991-09-17,0,24.31561848,33.1905774,15.44124746,260,1.205598278,29.54204933,0.88,2153.271028,0.000128436457,0.128436457
1991-09-18,0,26.49270252,34.29854145,18.68878488,261,1.179158514,29.29639012,0.87,2128.802039,0.0001269769518,0.1269769518
1991-09-19,0,26.37822855,34.71047101,18.0465743,262,1.204948283,29.04985647,0.83,2030.926083,0.0001211389311,0.1211389311
1991-09-20,0,23.39718397,30.7316454,16.06373686,263,1.04522578,28.80253078,0.83,2030.926083,0.0001211389311,0.1211389311
1991-09-21,0,20.30580963,28.07072555,12.54102803,264,0.9862227943,28.5544966,0.82,2006.457094,0.0001196794259,0.1196794259
1991-09-22,0,22.14968191,32.04104358,12.259303,265,1.156776451,28.3058386,0.78,1908.581138,0.0001138414051,0.1138414051
1991-09-23,0,23.17485337,32.18350603,14.16719908,266,1.122312573,28.05664247,0.78,1908.581138,0.0001138414051,0.1138414051
1991-09-24,0,23.10463465,30.90594807,15.30483244,267,1.033313823,27.8069949,0.78,1908.581138,0.0001138414051,0.1138414051
1991-09-25,0,24.90002159,32.84603925,16.95547005,268,1.078840729,27.5569835,0.78,1908.581138,0.0001138414051,0.1138414051
1991-09-26,0,24.38302933,32.05335157,16.71276514,269,1.037661609,27.30669674,0.83,2030.926083,0.0001211389311,0.1211389311
1991-09-27,0,18.94330741,24.20333879,13.68478893,270,0.7415683763,27.05622389,0.81,1981.988105,0.0001182199207,0.1182199207
1991-09-28,0,19.72955933,26.37611554,13.08313578,271,0.8436045154,26.80565494,0.9,2202.209006,0.0001313554674,0.1313554674
1991-09-29,0,20.56332684,26.94753386,14.17992423,272,0.837233349,26.55508056,0.92,2251.146984,0.0001342744778,0.1342744778
1991-09-30,0,23.37422869,32.3031399,14.44666509,273,1.052646961,26.30459199,0.88,2153.271028,0.000128436457,0.128436457
1991-10-01,0,19.56201732,27.25147787,11.87374938,274,0.8779774075,26.054281,0.86,2104.33305,0.0001255174466,0.1255174466
1991-10-02,0,19.75808473,27.50729075,12.00978483,275,0.8775123723,25.80423983,0.86,2104.33305,0.0001255174466,0.1255174466
1991-10-03,0,21.88821622,30.30354961,13.47335076,276,0.9569791273,25.55456107,0.86,2104.33305,0.0001255174466,0.1255174466
1991-10-04,0,21.9022122,30.93291995,12.87346981,277,0.9819897161,25.30533761,0.86,2104.33305,0.0001255174466,0.1255174466
1991-10-05,0,20.11944721,28.18907248,12.05083666,278,0.8778919917,25.0566626,0.86,2104.33305,0.0001255174466,0.1255174466
1991-10-06,0,18.33025247,23.95504398,12.70639852,279,0.6914355688,24.80862932,0.84,2055.395072,0.0001225984363,0.1225984363
1991-10-07,0,17.32583719,24.68155784,9.971661049,280,0.7610465702,24.56133113,0.84,2055.395072,0.0001225984363,0.1225984363
1991-10-08,0,17.02710415,24.64330698,9.411840669,281,0.76012997,24.31486139,0.84,2055.395072,0.0001225984363,0.1225984363
1991-10-09,0,18.04739508,25.63090855,10.46429107,282,0.7728469671,24.06931341,0.82,2006.457094,0.0001196794259,0.1196794259
1991-10-10,0,19.82668982,28.93001223,10.72436636,283,0.8797429584,23.82478031,0.82,2006.457094,0.0001196794259,0.1196794259
1991-10-11,0,20.84812042,30.00060968,11.69661338,284,0.8968048126,23.58135503,0.82,2006.457094,0.0001196794259,0.1196794259
1991-10-12,0,19.99675391,27.66505587,12.32933042,285,0.7945462234,23.33913017,0.86,2104.33305,0.0001255174466,0.1255174466
1991-10-13,0,19.28143132,27.30994401,11.25391658,286,0.7893715604,23.09819798,0.86,2104.33305,0.0001255174466,0.1255174466
1991-10-14,0,19.11894849,28.16113539,10.07817141,287,0.8253963627,22.85865026,0.84,2055.395072,0.0001225984363,0.1225984363
1991-10-15,0,19.59242765,28.94074541,10.24465355,288,0.8411832529,22.62057828,0.83,2030.926083,0.0001211389311,0.1211389311
1991-10-16,0,18.30259062,26.75588026,9.850358401,289,0.7642221158,22.38407272,0.83,2030.926083,0.0001211389311,0.1211389311
1991-10-17,0,16.88319528,25.02070037,8.74727888,290,0.7127625632,22.14922359,0.8,1957.519116,0.0001167604155,0.1167604155
1991-10-18,0,16.30378611,23.65188866,8.956075894,291,0.659008339,21.91612018,0.8,1957.519116,0.0001167604155,0.1167604155
1991-10-19,0,17.11855455,25.41980126,8.817382567,292,0.7096206033,21.68485096,0.79,1933.050127,0.0001153009103,0.1153009103
1991-10-20,0,18.01818021,26.5890911,9.448781247,293,0.7317780843,21.45550354,0.79,1933.050127,0.0001153009103,0.1153009103
1991-10-21,0,17.60197266,25.90130621,9.304091385,294,0.7041827013,21.22816459,0.77,1884.11215,0.0001123818999,0.1123818999
1991-10-22,0,15.31748664,22.25914666,8.377235067,295,0.5960593665,21.0029198,0.77,1884.11215,0.0001123818999,0.1123818999
1991-10-23,0,9.590553888,15.14286029,4.039203044,296,0.4362185817,20.77985377,0.74,1810.705183,0.0001080033843,0.1080033843
1991-10-24,0,7.981984429,13.82059381,2.143980114,297,0.4165869655,20.55905002,0.74,1810.705183,0.0001080033843,0.1080033843
1991-10-25,3.333999972,7.930382645,12.57167328,3.29048615,298,0.3667240649,20.34059087,2.7,6606.627018,0.0003940664023,0.3940664023
1991-10-26,70.56949242,9.817733464,12.6439721,6.99158583,299,0.303919191,20.12455742,6.9,16883.60238,0.001007058584,1.007058584
1991-10-27,12.58561382,6.159753315,10.046956,2.27394418,300,0.3059134399,19.91102947,3.7,9053.525913,0.0005400169216,0.5400169216
1991-10-28,0.7929840622,6.655119989,11.57025885,1.740828644,301,0.3474000825,19.70008552,2.6,6361.937128,0.0003794713503,0.3794713503
1991-10-29,2.393995997,9.576944906,14.18211588,4.972422303,302,0.3724666687,19.49180268,2.2,5383.17757,0.0003210911426,0.3210911426
1991-10-30,0,8.688335271,14.88236663,2.494454221,303,0.4135514095,19.28625664,2,4893.797791,0.0002919010387,0.2919010387
1991-10-31,0,9.80113194,16.31429945,3.288888505,304,0.4372290075,19.08352161,1.9,4649.107901,0.0002773059868,0.2773059868
